bbox_x1,bbox_x2,bbox_y1,bbox_y2,class_id,class_name,component_class_id,component_class_name,component_node_id,confidence,connected_terminal_ids,diagram_id,estimated_connection_side,estimated_orientation,image_height,image_name,image_path,image_width,instance_id,is_suspicious_match,label,match_confidence,match_distance_px,match_status,match_warnings,matched_net_id,matched_net_index,n_components,n_connected_terminals,n_connections,n_nets,n_terminals,n_terminals_estimated,net_id,net_index,node_id,node_type,pixel_count,preferred_net_id_from_05,preferred_net_index_from_05,relative_position,search_kind,search_stage,search_window,snap_x,snap_y,source_json_stage,source_label,symbol_type,terminal_id,terminal_name,terminal_point_debug,terminal_point_mode,use_for_masking,use_for_terminals,x,y
,,,,,,18,NPN_Transistor,component:1:18.1,,,1,,left,,,,,18.1,False,18.1:t3,high,0.0,matched_preferred,[],N5,5,,,,,,,,,terminal:1:18.1:t3,Terminal,,N5,5,bottom,directional,directional_primary,"[320, 467, 333, 491]",326,472,,,,18.1:t3,t3,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 307, ""scan_end"": 331, ""scan_margin"": 4, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 326, ""anchor_offset_ratio"": 0.8704, ""max_score"": 42, ""keep_threshold"": 36, ""selected_run_start"": 14, ""selected_run_end"": 24, ""selected_run_length"": 11, ""selected_run_score"": 42, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""left""}",three_terminal_structured,,,326.0,472.0
,,,,,,9,GND,component:1:9.3,,,1,top,up,,,,,9.3,False,9.3:t1,high,0.0,matched_preferred,[],N5,5,,,,,,,,,terminal:1:9.3:t1,Terminal,,N5,5,top,directional,directional_primary,"[320, 491, 333, 515]",326,509,,,,9.3:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,326.12,509.23
,,,,,,22,Resistor,component:1:22.3,,,1,,vertical,,,,,22.3,False,22.3:t1,high,0.0,matched_preferred,[],N7,7,,,,,,,,,terminal:1:22.3:t1,Terminal,,N7,7,top,directional,directional_primary,"[446, 304, 459, 328]",452,322,,,,22.3:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,452.37,321.76
,,,,,,22,Resistor,component:1:22.3,,,1,,vertical,,,,,22.3,False,22.3:t2,high,0.0,matched_preferred,[],N6,6,,,,,,,,,terminal:1:22.3:t2,Terminal,,N6,6,bottom,directional,directional_primary,"[446, 441, 459, 465]",452,446,,,,22.3:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,452.37,445.92
,,,,,,9,GND,component:1:9.4,,,1,top,up,,,,,9.4,False,9.4:t1,high,1.0,matched_preferred,[],N6,6,,,,,,,,,terminal:1:9.4:t1,Terminal,,N6,6,top,directional,directional_primary,"[447, 495, 460, 519]",452,513,,,,9.4:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,452.96,513.49
,,,,,,4,Capacitor,component:1:4.2,,,1,,vertical,,,,,4.2,False,4.2:t1,high,0.0,matched_preferred,[],N9,9,,,,,,,,,terminal:1:4.2:t1,Terminal,,N9,9,top,directional,directional_primary,"[575, 427, 588, 451]",581,445,,,,4.2:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,581.2,445.3
,,,,,,4,Capacitor,component:1:4.2,,,1,,vertical,,,,,4.2,False,4.2:t2,high,0.0,matched_preferred,[],N8,8,,,,,,,,,terminal:1:4.2:t2,Terminal,,N8,8,bottom,directional,directional_primary,"[575, 532, 588, 556]",581,537,,,,4.2:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,581.2,537.36
,,,,,,9,GND,component:1:9.5,,,1,top,up,,,,,9.5,False,9.5:t1,high,0.0,matched_preferred,[],N8,8,,,,,,,,,terminal:1:9.5:t1,Terminal,,N8,8,top,directional,directional_primary,"[575, 578, 588, 602]",581,596,,,,9.5:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,581.42,595.92
,,,,,,22,Resistor,component:1:22.4,,,1,,vertical,,,,,22.4,False,22.4:t1,high,0.0,matched_preferred,[],N9,9,,,,,,,,,terminal:1:22.4:t1,Terminal,,N9,9,top,directional,directional_primary,"[703, 415, 716, 439]",709,433,,,,22.4:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,709.3,433.47
,,,,,,22,Resistor,component:1:22.4,,,1,,vertical,,,,,22.4,False,22.4:t2,high,0.0,matched_preferred,[],N10,10,,,,,,,,,terminal:1:22.4:t2,Terminal,,N10,10,bottom,directional,directional_primary,"[703, 549, 716, 573]",709,554,,,,22.4:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,709.3,554.08
,,,,,,9,GND,component:1:9.6,,,1,top,up,,,,,9.6,False,9.6:t1,high,1.0,matched_preferred,[],N10,10,,,,,,,,,terminal:1:9.6:t1,Terminal,,N10,10,top,directional,directional_primary,"[704, 580, 717, 604]",709,598,,,,9.6:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,709.8,598.04
,,,,,,18,NPN_Transistor,component:1:18.2,,,1,,left,,,,,18.2,False,18.2:t1,high,1.0,matched_preferred,[],N7,7,,,,,,,,,terminal:1:18.2:t1,Terminal,,N7,7,left,directional,directional_primary,"[768, 245, 792, 258]",786,250,,,,18.2:t1,t1,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""y"", ""relative_position"": ""left"", ""scan_start"": 209, ""scan_end"": 294, ""scan_margin"": 14, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 251, ""anchor_offset_ratio"": 0.497, ""max_score"": 84, ""keep_threshold"": 71, ""selected_run_start"": 38, ""selected_run_end"": 45, ""selected_run_length"": 8, ""selected_run_score"": 84, ""three_terminal_role"": ""single_side_terminal"", ""three_terminal_orientation"": ""left""}",three_terminal_structured,,,786.0,251.0
,,,,,,18,NPN_Transistor,component:1:18.2,,,1,,left,,,,,18.2,False,18.2:t2,high,0.0,matched_preferred,[],N12,12,,,,,,,,,terminal:1:18.2:t2,Terminal,,N12,12,top,directional,directional_primary,"[832, 145, 845, 169]",838,163,,,,18.2:t2,t2,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""top"", ""scan_start"": 820, ""scan_end"": 845, ""scan_margin"": 5, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 838, ""anchor_offset_ratio"": 0.8421, ""max_score"": 56, ""keep_threshold"": 48, ""selected_run_start"": 14, ""selected_run_end"": 23, ""selected_run_length"": 10, ""selected_run_score"": 56, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""left""}",three_terminal_structured,,,838.0,163.0
,,,,,,18,NPN_Transistor,component:1:18.2,,,1,,left,,,,,18.2,False,18.2:t3,high,0.0,matched_preferred,[],N9,9,,,,,,,,,terminal:1:18.2:t3,Terminal,,N9,9,bottom,directional,directional_primary,"[832, 335, 845, 359]",838,340,,,,18.2:t3,t3,"{""point_mode"": ""three_terminal_structured"", ""scan_axis"": ""x"", ""relative_position"": ""bottom"", ""scan_start"": 820, ""scan_end"": 845, ""scan_margin"": 5, ""probe_halfspan"": 6, ""probe_out_len"": 12, ""probe_inset"": 1, ""peak_coord"": 838, ""anchor_offset_ratio"": 0.8421, ""max_score"": 43, ""keep_threshold"": 37, ""selected_run_start"": 13, ""selected_run_end"": 23, ""selected_run_length"": 11, ""selected_run_score"": 43, ""three_terminal_role"": ""orthogonal_pair_terminal"", ""three_terminal_orientation"": ""left""}",three_terminal_structured,,,838.0,340.0
,,,,,,22,Resistor,component:1:22.5,,,1,,vertical,,,,,22.5,False,22.5:t1,high,0.0,matched_preferred,[],N9,9,,,,,,,,,terminal:1:22.5:t1,Terminal,,N9,9,top,directional,directional_primary,"[832, 415, 845, 439]",838,433,,,,22.5:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,837.57,433.39
,,,,,,22,Resistor,component:1:22.5,,,1,,vertical,,,,,22.5,False,22.5:t2,high,0.0,matched_preferred,[],N11,11,,,,,,,,,terminal:1:22.5:t2,Terminal,,N11,11,bottom,directional,directional_primary,"[832, 550, 845, 574]",838,555,,,,22.5:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,837.57,555.11
,,,,,,9,GND,component:1:9.7,,,1,top,up,,,,,9.7,False,9.7:t1,high,0.0,matched_preferred,[],N11,11,,,,,,,,,terminal:1:9.7:t1,Terminal,,N11,11,top,directional,directional_primary,"[832, 580, 845, 604]",838,598,,,,9.7:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5}",bbox_side_center,,,838.04,597.96
,,,,,,22,Resistor,component:1:22.6,,,1,,vertical,,,,,22.6,False,22.6:t1,high,1.0,matched_preferred,[],N12,12,,,,,,,,,terminal:1:22.6:t1,Terminal,,N12,12,top,directional,directional_primary,"[962, 187, 975, 211]",969,205,,,,22.6:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,968.49,205.42
,,,,,,22,Resistor,component:1:22.6,,,1,,vertical,,,,,22.6,False,22.6:t2,high,1.0,matched_preferred,[],N13,13,,,,,,,,,terminal:1:22.6:t2,Terminal,,N13,13,bottom,directional,directional_primary,"[962, 320, 975, 344]",969,325,,,,22.6:t2,t2,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.5001}",bbox_side_center,,,968.49,325.37
,,,,,,9,GND,component:1:9.8,,,1,top,up,,,,,9.8,False,9.8:t1,high,0.0,matched_preferred,[],N13,13,,,,,,,,,terminal:1:9.8:t1,Terminal,,N13,13,top,directional,directional_primary,"[963, 377, 976, 401]",969,395,,,,9.8:t1,t1,"{""point_mode"": ""bbox_side_center"", ""anchor_offset_ratio"": 0.4999}",bbox_side_center,,,969.39,394.67
32,38,543,617,,,,,,,"[""6.1:t2"", ""9.1:t1""]",1,,,,,,,,,N1,,,,,,,,2,,,,,N1,1,net:1:N1,Net,81,,,,,,,,,,30,,,,,,,,,
32,291,376,593,,,,,,,"[""18.1:t1"", ""22.2:t1"", ""4.1:t1"", ""6.1:t1""]",1,,,,,,,,,N2,,,,,,,,4,,,,,N2,2,net:1:N2,Net,710,,,,,,,,,,13,,,,,,,,,
163,165,900,979,,,,,,,"[""22.1:t2"", ""9.2:t1""]",1,,,,,,,,,N3,,,,,,,,2,,,,,N3,3,net:1:N3,Net,81,,,,,,,,,,38,,,,,,,,,
163,228,652,814,,,,,,,"[""22.1:t1"", ""22.2:t2"", ""4.1:t2""]",1,,,,,,,,,N4,,,,,,,,3,,,,,N4,4,net:1:N4,Net,305,,,,,,,,,,35,,,,,,,,,
325,326,455,526,,,,,,,"[""18.1:t3"", ""9.3:t1""]",1,,,,,,,,,N5,,,,,,,,2,,,,,N5,5,net:1:N5,Net,72,,,,,,,,,,18,,,,,,,,,
452,455,429,529,,,,,,,"[""22.3:t2"", ""9.4:t1""]",1,,,,,,,,,N6,,,,,,,,2,,,,,N6,6,net:1:N6,Net,103,,,,,,,,,,17,,,,,,,,,
324,801,246,337,,,,,,,"[""18.1:t2"", ""18.2:t1"", ""22.3:t1""]",1,,,,,,,,,N7,,,,,,,,3,,,,,N7,7,net:1:N7,Net,623,,,,,,,,,,6,,,,,,,,,
581,582,520,611,,,,,,,"[""4.2:t2"", ""9.5:t1""]",1,,,,,,,,,N8,,,,,,,,2,,,,,N8,8,net:1:N8,Net,92,,,,,,,,,,27,,,,,,,,,
581,838,322,460,,,,,,,"[""18.2:t3"", ""22.4:t1"", ""22.5:t1"", ""4.2:t1""]",1,,,,,,,,,N9,,,,,,,,4,,,,,N9,9,net:1:N9,Net,532,,,,,,,,,,10,,,,,,,,,
709,712,537,615,,,,,,,"[""22.4:t2"", ""9.6:t1""]",1,,,,,,,,,N10,,,,,,,,2,,,,,N10,10,net:1:N10,Net,80,,,,,,,,,,28,,,,,,,,,
837,840,540,615,,,,,,,"[""22.5:t2"", ""9.7:t1""]",1,,,,,,,,,N11,,,,,,,,2,,,,,N11,11,net:1:N11,Net,77,,,,,,,,,,29,,,,,,,,,
836,969,119,221,,,,,,,"[""18.2:t2"", ""22.6:t1""]",1,,,,,,,,,N12,,,,,,,,2,,,,,N12,12,net:1:N12,Net,291,,,,,,,,,,4,,,,,,,,,
966,971,309,411,,,,,,,"[""22.6:t2"", ""9.8:t1""]",1,,,,,,,,,N13,,,,,,,,2,,,,,N13,13,net:1:N13,Net,108,,,,,,,,,,9,,,,,,,,,
